FLIGHT_ID,CALLSIGN,OPERATOR,ICAO_ACTYPE,ADEP,DEST,TAS,RFL,TYPE_OF_TRANSPONDER,Date_Added,RUNWAY,GATE,STACK
20467597,UAL20,UAL,B772,KIAH,EHAM,485,370.0,L,2023-11-27,18C,D04,SUGOL
20467598,EWG35E,EWG,A333,KRSW,EDDL,456,330.0,H,2023-11-27,,,
20467599,KLM47W,KLM,B738,EHAM,EGNT,460,380.0,L,2023-11-27,,,
20467600,DLH5JF,DLH,A20N,EDDF,EHAM,443,240.0,H,2023-11-27,18C,B17,ARTIP
20467601,BAW2758,BAW,A319,EGKK,EHAM,460,230.0,S,2023-11-27,18R,D27,SUGOL
20467602,EIN69L,EIN,A320,EIDW,EDDL,448,370.0,H,2023-11-27,,,
20467603,UAL909,UAL,B763,KORD,EHAM,460,310.0,H,2023-11-27,18R,J83,SUGOL
20467604,RYR8VZ,RYR,B738,EIDW,EHAM,450,350.0,S,2023-11-27,18R,H02,SUGOL
20467605,WZZ361,WZZ,A321,EPWA,EHEH,417,360.0,L,2023-11-27,21,,
20467606,WZZ3MH,WZZ,A321,EPKT,EHEH,418,340.0,L,2023-11-27,21,,
20467607,SVA933,SVA,B77L,OEJN,EHAM,511,320.0,S,2023-11-27,18C,S94,ARTIP
20467608,KLM901,KLM,B737,EHAM,UUEE,446,390.0,L,2023-11-27,,,
20467609,RYR4CM,RYR,B738,LEAL,EHEH,443,380.0,S,2023-11-27,21,,
20467610,SAS2551,SAS,A319,EKCH,EHAM,460,260.0,L,2023-11-27,18R,C10,ARTIP
20467611,BEE8AL,BEE,DH8D,EGBB,EHAM,315,250.0,H,2023-11-27,18R,A51,SUGOL
20467612,KLM75N,KLM,E75L,EHAM,EDDW,346,230.0,L,2023-11-27,,,
20467613,KLM1561,KLM,E190,EHAM,LIMJ,454,390.0,H,2023-11-27,,,
20467614,TFL14T,TFL,B738,EHAM,LGIR,463,350.0,L,2023-11-27,,,
20467615,KLM59K,KLM,E190,EHAM,LIRQ,453,390.0,H,2023-11-27,,,
20467616,AFR67BN,AFR,A320,LFPG,EHAM,355,200.0,H,2023-11-27,18R,C05,RIVER
20467617,EJU84TM,EJU,A319,EHAM,LIMC,463,330.0,L,2023-11-27,,,
20467618,THY1TN,THY,B789,LTFM,EHAM,489,360.0,L,2023-11-27,18R,G08,ARTIP
20467619,SAS589,SAS,B737,ESSA,EBBR,450,350.0,L,2023-11-27,,,
20467620,DLH6YX,DLH,A319,EHAM,EDDM,443,350.0,H,2023-11-27,,,
20467621,KLM21E,KLM,B738,EHAM,LHBP,451,370.0,L,2023-11-27,,,
20467622,KLM82V,KLM,E75L,EDDH,EHAM,390,240.0,L,2023-11-27,18C,B28,ARTIP
20467623,KLM1381,KLM,B737,EHAM,LIRN,448,350.0,L,2023-11-27,,,
20467624,RYR4RB,RYR,B738,LIRP,EHEH,408,260.0,S,2023-11-27,21,,
20467625,TFL374,TFL,B788,TNCA,EHAM,487,390.0,L,2023-11-27,18R,G05,SUGOL
20467626,UAE145,UAE,B77W,OMDB,EHAM,486,240.0,L,2023-11-27,18C,G04,ARTIP
20467627,KLM87Q,KLM,B738,EHAM,LPPT,466,380.0,L,2023-11-27,,,
20467628,EWG43Y,EWG,A320,EDDK,EGPH,395,380.0,H,2023-11-27,,,
20467629,KLM99Y,KLM,B737,EHAM,LFBO,457,350.0,L,2023-11-27,,,
20467630,BAW936,BAW,A319,EGLL,EDDL,436,330.0,L,2023-11-27,,,
20467631,KQA119,KQA,B788,EHAM,HKJK,495,350.0,L,2023-11-27,,,
20467632,EWG4TW,EWG,A333,KMIA,EDDL,444,290.0,H,2023-11-27,,,
20467633,FIN47U,FIN,A321,EFHK,EHAM,457,360.0,L,2023-11-27,18R,C12,ARTIP
20467634,BTI92E,BTI,B733,EYVI,EHAM,436,260.0,S,2023-11-27,18R,B36,ARTIP
20467636,EJU94GF,EJU,A319,EHAM,EDDB,376,270.0,L,2023-11-27,,,
20467637,KLM65B,KLM,E75L,EHAM,ELLX,369,210.0,L,2023-11-27,,,
20467640,CAO1036,CAO,B77L,EHAM,ZBTJ,485,330.0,L,2023-11-27,,,
20467641,CSN452,CSN,B77L,EHAM,ZSPD,492,290.0,L,2023-11-27,,,
20467643,RYR17AY,RYR,B738,EHEH,EGSS,374,220.0,S,2023-11-27,,,
20467644,EZY1830,EZY,A320,EHAM,EGCC,365,280.0,L,2023-11-27,,,
20467645,NHX12,NHX,AS65,EHTP,EHTP,130,0.0,S,2023-11-27,,,
20467647,SAS57B,SAS,CRJ9,EKCH,EBBR,462,310.0,H,2023-11-27,,,
20467648,LOT265,LOT,B733,EPWA,EHAM,437,340.0,S,2023-11-27,18R,B13,ARTIP
20467649,ELY5425,ELY,B738,LLBG,EHAM,455,340.0,L,2023-11-27,18R,E04,ARTIP
20467650,KLM1651,KLM,B738,EHAM,LIPZ,454,370.0,L,2023-11-27,,,
20467651,KLM1711,KLM,E190,EHAM,LPPR,460,380.0,H,2023-11-27,,,
20467652,RYR6ED,RYR,B738,LEIB,EHEH,439,360.0,S,2023-11-27,21,,
20467653,KLM13N,KLM,E190,EHAM,EGFF,460,360.0,H,2023-11-27,,,
20467654,RYR8KC,RYR,B738,EGCC,EDDK,416,330.0,S,2023-11-27,,,
20467655,RYR3PT,RYR,B738,EGCC,EHEH,450,210.0,S,2023-11-27,21,,
20467656,KLM61A,KLM,E190,EHAM,EBBR,367,150.0,H,2023-11-27,,,
20467657,RYR31AP,RYR,B738,EHEH,LEGE,444,370.0,S,2023-11-27,,,
20467658,ELY337,ELY,B739,LLBG,EHAM,468,280.0,L,2023-11-27,18R,G02,ARTIP
20467659,KLM712,KLM,A332,SBFZ,EHAM,478,200.0,L,2023-11-27,18R,F05,RIVER
20467660,FOO768M,FOO,A321,EGGW,EHAM,460,230.0,S,2023-11-27,18R,D48,SUGOL
20467661,HNL07A,HNL,A139,EHJF,EHKD,140,30.0,E,2023-11-27,21,,
20467662,WZZ4,WZZ,A321,EHEH,LROP,453,350.0,L,2023-11-27,,,
20467663,UAL71,UAL,B764,EHAM,KEWR,469,300.0,L,2023-11-27,,,
20467665,KLM49G,KLM,E190,EHAM,LEBB,455,370.0,H,2023-11-27,,,
20467666,JAF2MD,JAF,B738,GMFO,EHEH,451,390.0,L,2023-11-27,21,,
20467667,ACA824,ACA,B77W,CYYZ,EHAM,485,350.0,L,2023-11-27,18R,G06,SUGOL
20467668,KLM63M,KLM,E190,EHAM,ENVA,458,370.0,H,2023-11-27,,,
20467669,KLM1541,KLM,E190,EHAM,EGNM,401,280.0,H,2023-11-27,,,
20467670,WZZ8JY,WZZ,A21N,EHEH,LHBP,396,230.0,L,2023-11-27,,,
20467671,KLM29U,KLM,B738,EHAM,ENGM,455,370.0,L,2023-11-27,,,
20467672,KLM92D,KLM,E190,EHAM,EDDS,400,290.0,H,2023-11-27,,,
20467673,KLM1993,KLM,E75L,EHAM,EPKK,404,370.0,L,2023-11-27,,,
20467674,NAX4529,NAX,B738,ESSA,EHAM,460,380.0,L,2023-11-27,18R,H03,ARTIP
20467675,EZY2157,EZY,A319,EGGW,EHAM,460,230.0,L,2023-11-27,18R,H01,SUGOL
20467676,EWG8JM,EWG,A319,EGLL,EDDL,402,330.0,H,2023-11-27,,,
20467677,KLM702,KLM,B789,SAEZ,EHAM,486,330.0,L,2023-11-27,18R,F09,RIVER
20467678,KLM27G,KLM,E190,EHAM,EDDV,368,230.0,H,2023-11-27,,,
20467679,KLM11B,KLM,B738,EHAM,EKCH,430,310.0,L,2023-11-27,,,
20467680,KLM1253,KLM,B738,EHAM,LFMN,466,350.0,L,2023-11-27,,,
20467681,EJU86KU,EJU,A320,EGKK,EHAM,460,230.0,L,2023-11-27,18R,H02,SUGOL
20467682,KLM676,KLM,A332,CYEG,EHAM,470,350.0,L,2023-11-27,18R,E77,SUGOL
20467684,EIN84T,EIN,A320,EHAM,EICK,453,360.0,L,2023-11-27,,,
20467685,KLM1485,KLM,E75L,EHAM,EGNJ,364,240.0,L,2023-11-27,,,
20467686,KLM32R,KLM,B738,EHAM,LFML,455,390.0,L,2023-11-27,,,
20467688,AFR71DN,AFR,A321,EHAM,LFPG,410,210.0,H,2023-11-27,,,
20467689,KLM17M,KLM,B738,EHAM,LEMD,463,370.0,L,2023-11-27,,,
20467690,KLM47V,KLM,B739,EHAM,EDDM,453,350.0,L,2023-11-27,,,
20467691,CAI7EM,CAI,B738,EHBK,LTBJ,391,170.0,L,2023-11-27,,,
20467692,FHM9091,FHM,A320,EHEH,ORER,451,370.0,H,2023-11-27,,,
20467693,KLM44K,KLM,B738,EHAM,LROP,452,370.0,L,2023-11-27,,,
20467694,TRA35P,TRA,B738,EHAM,LYBE,446,370.0,L,2023-11-27,,,
20467695,KLM37X,KLM,E190,EHAM,LOWG,430,350.0,H,2023-11-27,,,
20467696,DAL136,DAL,A333,KDTW,EHAM,470,370.0,L,2023-11-27,18R,D53,SUGOL
20467697,RYR9EP,RYR,B738,LPPT,EHEH,426,340.0,S,2023-11-27,21,,
20467698,KLM592,KLM,B77W,FAOR,EHAM,499,200.0,L,2023-11-27,18R,F06,RIVER
20467699,DAL71,DAL,A333,EHAM,KATL,479,340.0,L,2023-11-27,,,
20467700,KLM1533,KLM,E75L,EHAM,EGNV,394,280.0,L,2023-11-27,,,
20467701,KLM1555,KLM,E190,EHAM,LIMF,452,370.0,L,2023-11-27,,,
20467703,KLM83J,KLM,E190,EHAM,LIRQ,453,390.0,L,2023-11-27,,,
20467704,KLM1037,KLM,B738,EHAM,LEMG,463,370.0,L,2023-11-27,,,
20467705,EIN603,EIN,A320,EHAM,EIDW,452,360.0,L,2023-11-27,,,
20467706,HSO53A,HSO,A169,EDWE,EHHW,120,0.0,L,2023-11-27,,,
20467707,DLH1RJ,DLH,A320,EDDM,EHAM,456,340.0,H,2023-11-27,18R,B23,ARTIP
20467708,RYR95BZ,RYR,B738,LPFR,EHEH,429,360.0,S,2023-11-27,21,,
20467709,DLH1ET,DLH,A320,EDDF,EHAM,432,240.0,H,2023-11-27,18R,B15,ARTIP
20467710,RYR76NK,RYR,B738,EGPH,EHEH,450,210.0,S,2023-11-27,21,,
20467711,BEL1ZT,BEL,CRJ9,EBBR,EKCH,455,350.0,H,2023-11-27,,,
20467713,KLM51Y,KLM,B737,EHAM,LSGG,470,330.0,L,2023-11-27,,,
20467714,CSA617,CSA,B738,EHAM,LKPR,446,350.0,H,2023-11-27,,,
20467715,KLM1191,KLM,E190,EHAM,ENBR,456,380.0,H,2023-11-27,,,
20467716,KLM53W,KLM,B737,EHAM,EPWA,445,390.0,L,2023-11-27,,,
20467717,KLM1807,KLM,E75L,EHAM,EDDC,390,330.0,L,2023-11-27,,,
20467718,KLM57C,KLM,B738,EHAM,LSZH,454,330.0,L,2023-11-27,,,
20467719,KLM81K,KLM,B738,EHAM,LIRF,453,390.0,L,2023-11-27,,,
20467720,KLM50V,KLM,E190,LSGG,EHAM,450,360.0,H,2023-11-27,18R,A34,RIVER
20467721,BAW430,BAW,A320,EGLL,EHAM,460,230.0,S,2023-11-27,18R,D31,SUGOL
20467722,KLM96T,KLM,E190,LKPR,EHAM,453,380.0,H,2023-11-27,18R,B16,ARTIP
20467723,CTN5NL,CTN,A319,LDZA,EHAM,462,360.0,H,2023-11-27,18R,D22,ARTIP
20467724,TRA5472,TRA,B738,LEMH,EHAM,415,320.0,L,2023-11-27,18R,C16,RIVER
20467725,KLM85U,KLM,B738,EDDT,EHAM,463,260.0,L,2023-11-27,18R,C04,ARTIP
20467726,KLM1393,KLM,B739,EHAM,ULLI,448,330.0,L,2023-11-27,,,
20467727,KLM31,KLM,B772,EHAM,CYYZ,484,340.0,L,2023-11-27,,,
20467728,EZY19UV,EZY,A319,EHAM,EGGW,401,240.0,L,2023-11-27,,,
20467729,SWR77E,SWR,A320,EHAM,LSZH,465,330.0,L,2023-11-27,,,
20467730,KLM1279,KLM,B738,EHAM,EGPH,462,380.0,L,2023-11-27,,,
20467731,WZZ451,WZZ,A321,EHEH,EPWA,450,350.0,L,2023-11-27,,,
20467732,KLM1455,KLM,E75L,EHAM,LFRS,458,330.0,L,2023-11-27,,,
20467733,KLM749,KLM,B789,SKCG,EHAM,487,350.0,L,2023-11-27,18R,E05,SUGOL
20467735,KLM741,KLM,B789,EHAM,SKBO,503,240.0,L,2023-11-27,,,
20467736,KLM1765,KLM,E190,EHAM,EDDF,376,230.0,H,2023-11-27,,,
20467737,KLM91E,KLM,B737,EHAM,ESGG,443,370.0,L,2023-11-27,,,
20467738,RYR795R,RYR,B738,EHEH,LEMG,451,330.0,S,2023-11-27,,,
20467739,KLM43M,KLM,B737,EHAM,EGPD,452,380.0,L,2023-11-27,,,
20467740,KLM1945,KLM,B738,EHAM,LDSP,454,370.0,L,2023-11-27,,,
20467741,CXI152,CXI,B738,EHGG,LGIR,456,310.0,L,2023-11-27,,,
20467742,KLM281,KLM,B744,EHAM,KSFO,490,320.0,L,2023-11-27,,,
20467743,DAL76,DAL,B763,KTPA,EHAM,460,390.0,L,2023-11-27,18R,D02,SUGOL
20467744,RYR2XT,RYR,B738,EIDW,EHEH,450,210.0,S,2023-11-27,21,,
20467745,KLM104,KLM,B772,FACT,EHAM,497,220.0,L,2023-11-27,18R,F03,RIVER
20467746,KLM12P,KLM,B738,LFPG,EHAM,375,200.0,L,2023-11-27,18R,C08,RIVER
20467747,RYR55QY,RYR,B738,EHEH,LIRP,447,370.0,S,2023-11-27,,,
20467748,BTI79E,BTI,BCS3,EHAM,EETN,445,390.0,S,2023-11-27,,,
20467749,RYR34VF,RYR,B738,EHAM,EIDW,350,380.0,S,2023-11-27,,,
20467750,ROT361J,ROT,B738,LROP,EHAM,458,200.0,H,2023-11-27,18C,D16,ARTIP
20467751,FIN52V,FIN,A319,EFHK,EBBR,456,370.0,L,2023-11-27,,,
20467753,TRA95F,TRA,B738,LEIB,EHRD,446,380.0,L,2023-11-27,24,C1,
20467754,KLM765,KLM,A332,TNCB,EHAM,470,350.0,L,2023-11-27,18R,E17,SUGOL
20467755,DAL74,DAL,A333,KATL,EHAM,470,350.0,L,2023-11-27,18R,D03,SUGOL
20467756,AFL2168,AFL,B738,UUEE,EBBR,471,270.0,L,2023-11-27,,,
20467757,AUA37C,AUA,A320,EHAM,LOWW,390,330.0,H,2023-11-27,,,
20467759,ASL20Z,ASL,A319,EHAM,LYBE,448,390.0,H,2023-11-27,,,
20467760,HNL63A,HNL,A139,EHLQ,EHKD,140,30.0,E,2023-11-27,21,,
20467761,ELY5426,ELY,B738,EHAM,LLBG,452,370.0,L,2023-11-27,,,
20467762,RYR7XR,RYR,B738,EHEH,LFML,379,210.0,S,2023-11-27,,,
20467763,JNL209,JNL,E135,EHBK,EGKB,451,280.0,S,2023-11-27,,,
20467764,KLM1167,KLM,B738,EHAM,EFHK,446,330.0,L,2023-11-27,,,
20467765,KLM1199,KLM,E190,EHAM,ENZV,459,360.0,H,2023-11-27,,,
20467767,CAI1783,CAI,B738,LTAI,EHRD,460,360.0,L,2023-11-27,24,D2,
20467768,AMC394,AMC,A20N,LMML,EHAM,450,380.0,S,2023-11-27,18R,B13,RIVER
20467769,KLM1002,KLM,B738,EGLL,EHAM,450,230.0,L,2023-11-27,18R,D41,SUGOL
20467771,SAS62L,SAS,A319,EHAM,EKCH,380,310.0,L,2023-11-27,,,
20467772,BAW429,BAW,A320,EHAM,EGLL,435,240.0,S,2023-11-27,,,
20467773,KLM1073,KLM,B738,EHAM,EGCC,448,280.0,L,2023-11-27,,,
20467774,KLM1278,KLM,B737,EGPH,EHAM,450,390.0,L,2023-11-27,18R,D12,SUGOL
20467775,DLH7A,DLH,A20N,EHAM,EDDF,423,230.0,H,2023-11-27,,,
20467776,UAL968,UAL,B789,KSFO,EHAM,487,330.0,L,2023-11-27,18R,E20,SUGOL
20467777,KLM80X,KLM,B738,EKCH,EHAM,461,200.0,L,2023-11-27,18C,D05,ARTIP
20467778,AZA120,AZA,A319,LIMC,EHAM,448,340.0,L,2023-11-27,18R,C07,RIVER
20467780,DAL162,DAL,A333,KMSP,EHAM,470,350.0,L,2023-11-27,18R,D49,SUGOL
20467782,KLM103,KLM,B77W,EHAM,FACT,503,290.0,L,2023-11-27,,,
20467783,RYR348A,RYR,B738,EHEH,EGCC,452,380.0,S,2023-11-27,,,
20467784,TFL10D,TFL,B738,EHRD,LGRP,458,350.0,L,2023-11-27,,,
20467785,KLM46C,KLM,E190,EDDM,EHAM,459,340.0,S,2023-11-27,18C,A56,ARTIP
20467786,CSN455,CSN,B77L,ZGGG,EHAM,481,300.0,L,2023-11-27,18C,R82,ARTIP
20467787,TRA72X,TRA,B737,LFBE,EHRD,340,180.0,L,2023-11-27,24,A3,
20467788,TRA2P,TRA,B738,LOWI,EHAM,446,380.0,L,2023-11-27,18C,D54,ARTIP
20467789,ZXP04,ZXP,EC35,EHAM,EHAM,120,0.0,S,2023-11-27,,HG0,
20467790,KLM1009,KLM,B739,EHAM,EGLL,439,240.0,L,2023-11-27,,,
20467791,RYR5TL,RYR,B738,EHEH,LEIB,449,370.0,S,2023-11-27,,,
20467792,BEE6AB,BEE,DH8D,EHAM,EGBB,318,240.0,H,2023-11-27,,,
20467793,KLM1823,KLM,B739,EHAM,EDDT,429,310.0,L,2023-11-27,,,
20467794,LZB462,LZB,B733,EHAM,LBSF,430,350.0,S,2023-11-27,,,
20467795,VLG83PJ,VLG,A320,EHAM,LEBL,453,350.0,S,2023-11-27,,,
20467796,SAS54D,SAS,B737,EBBR,ESSA,410,370.0,L,2023-11-27,,,
20467798,IBS37UJ,IBS,A320,LEMD,EHAM,460,240.0,S,2023-11-27,18R,B17,RIVER
20467800,KLM48B,KLM,E190,LSZH,EHAM,379,360.0,H,2023-11-27,18R,B28,RIVER
20467801,AZA108,AZA,A320,LIRF,EHAM,461,220.0,L,2023-11-27,18R,C09,RIVER
20467802,KLM655,KLM,A333,EHAM,KMSP,475,320.0,L,2023-11-27,,,
20467803,KLM1495,KLM,E190,EHAM,LEIB,455,370.0,L,2023-11-27,,,
20467804,BTI6RZ,BTI,B733,EHAM,EVRA,468,310.0,S,2023-11-27,,,
20467805,KLM65H,KLM,B737,EHAM,LEBL,466,350.0,L,2023-11-27,,,
20467806,BTI7VQ,BTI,B733,EHAM,EYVI,427,350.0,S,2023-11-27,,,
20467807,SXS5DV,SXS,B738,EHAM,LTAI,441,370.0,S,2023-11-27,,,
20467809,TRA94X,TRA,B737,LJLJ,EHAM,428,340.0,L,2023-11-27,18C,C18,ARTIP
20467810,KLM61R,KLM,E190,EHAM,LIMC,452,350.0,H,2023-11-27,,,
20467811,KLM19M,KLM,B737,EHAM,ESSA,453,390.0,L,2023-11-27,,,
20467812,WZZ142,WZZ,A321,EHEH,EPLB,452,350.0,L,2023-11-27,,,
20467813,KLM791,KLM,B77W,EHAM,SBGR,484,240.0,L,2023-11-27,,,
20467814,KLM52G,KLM,E75L,EDDW,EHAM,385,240.0,L,2023-11-27,18C,A54,ARTIP
20467815,BEL9YY,BEL,A319,EBBR,ESSB,451,350.0,H,2023-11-27,,,
20467816,TFL376,TFL,B788,TNCC,EHAM,487,390.0,L,2023-11-27,18R,E24,SUGOL
20467817,TRA132K,TRA,B738,LEBL,EHAM,439,340.0,L,2023-11-27,18R,C15,RIVER
20467818,KLM1868,KLM,E190,EDDS,EHAM,390,240.0,H,2023-11-27,18C,B24,ARTIP
20467819,BEE6BP,BEE,DH8D,EGCC,EHAM,315,140.0,H,2023-11-27,18R,D14,SUGOL
20467820,LOT266,LOT,B733,EHAM,EPWA,438,330.0,S,2023-11-27,,,
20467821,AAL221,AAL,B772,EHAM,KDFW,477,340.0,L,2023-11-27,,,
20467822,TRA79T,TRA,B738,LEPA,EHRD,447,380.0,L,2023-11-27,24,A1,
20467823,KLM644,KLM,B744,KJFK,EHAM,490,370.0,L,2023-11-27,18R,D43,SUGOL
20467824,KLM1142,KLM,E190,ENGM,EHAM,462,220.0,H,2023-11-27,18C,B32,ARTIP
20467825,KLM1385,KLM,B738,EHAM,UKBB,452,370.0,L,2023-11-27,,,
20467826,ASR283,ASR,BE20,EBAW,EBAW,250,240.0,S,2023-11-27,,,
20467827,EIN69X,EIN,A320,EDDL,EIDW,452,360.0,H,2023-11-27,,,
20467831,PGT4TW,PGT,A20N,LTFJ,EHAM,453,360.0,L,2023-11-27,18C,D28,ARTIP
20467832,AFR83VK,AFR,A320,EHAM,LFPG,399,210.0,H,2023-11-27,,,
20467834,BAW612M,BAW,A319,EHAM,EGKK,450,240.0,S,2023-11-27,,,
20467836,EWG7WM,EWG,A343,KJFK,EDDL,473,170.0,H,2023-11-27,,,
20467837,KLM92Z,KLM,B738,EGCC,EHAM,450,290.0,L,2023-11-27,18R,D52,SUGOL
20467838,KLM26U,KLM,E75L,EDDN,EHAM,438,340.0,L,2023-11-27,18C,A72,ARTIP
20467839,CKK205,CKK,B77L,ZSPD,EHAM,479,256.0,L,2023-11-27,18C,R83,ARTIP
20467840,KLM1724,KLM,E190,EBBR,EHAM,346,140.0,H,2023-11-27,18R,B16,RIVER
20467841,KLM1840,KLM,B737,LOWW,EHAM,475,320.0,L,2023-11-27,18C,C06,ARTIP
20467842,DAL47,DAL,A333,EHAM,KJFK,478,320.0,L,2023-11-27,,,
20467843,KLM661,KLM,B772,EHAM,KIAH,485,320.0,L,2023-11-27,,,
20467845,SAS594,SAS,CRJ9,EBBR,EKCH,458,330.0,H,2023-11-27,,,
20467846,KLM567,KLM,B77W,EHAM,HTKJ,497,310.0,L,2023-11-27,,,
20467847,KLM30K,KLM,E75L,EKBI,EHAM,447,260.0,L,2023-11-27,18C,A41,ARTIP
20467849,KLM78W,KLM,E190,EIDW,EHAM,460,370.0,H,2023-11-27,18R,A33,SUGOL
20467850,DAL179,DAL,A333,EHAM,KPDX,476,340.0,L,2023-11-27,,,
20467851,DAL57,DAL,B763,EHAM,KSLC,463,320.0,L,2023-11-27,,,
20467852,KLM38P,KLM,B738,LFPG,EHAM,373,200.0,L,2023-11-27,18R,C11,RIVER
20467853,KLM1050,KLM,E190,EGGD,EHAM,460,270.0,H,2023-11-27,18R,A43,SUGOL
20467854,KLM11G,KLM,E75L,EHAM,LIPE,422,350.0,L,2023-11-27,,,
20467855,NAX4530,NAX,B738,EHAM,ESSA,434,350.0,L,2023-11-27,,,
20467856,KLM755,KLM,B772,EHAM,SEQM,484,280.0,L,2023-11-27,,,
20467858,KLM84F,KLM,B738,EGBB,EHAM,450,210.0,L,2023-11-27,18R,D48,SUGOL
20467859,KLM40Y,KLM,E190,EDDF,EHAM,392,240.0,H,2023-11-27,18C,B93,ARTIP
20467860,KLM792,KLM,B77W,SBGR,EHAM,499,200.0,L,2023-11-27,18R,F08,RIVER
20467861,THY1961,THY,A320,LTFJ,EHAM,452,340.0,L,2023-11-27,18C,D23,ARTIP
20467862,AFR73WG,AFR,CRJ7,LFRN,EHAM,454,230.0,H,2023-11-27,18C,A46,RIVER
20467863,KLM21D,KLM,E75L,ESGG,EHAM,431,240.0,L,2023-11-27,18C,A53,ARTIP
20467864,PNX088,PNX,JS32,EHLE,ESND,265,170.0,S,2023-11-27,,,
20467865,PNX092,PNX,JS32,EHLE,ESST,188,180.0,S,2023-11-27,,,
20467866,RYR33SC,RYR,B738,EHEH,EGPH,453,380.0,S,2023-11-27,,,
20467867,EZY15JT,EZY,A319,EHAM,EGGW,401,240.0,L,2023-11-27,,,
20467868,UAE9969,UAE,B77L,EHAM,LEBL,476,350.0,L,2023-11-27,,,
20467869,EJU49HM,EJU,A319,LFMN,EHAM,427,220.0,L,2023-11-27,18C,H03,RIVER
20467870,KLM1414,KLM,E190,LFLL,EHAM,423,340.0,H,2023-11-27,18R,B36,RIVER
20467871,DAL73,DAL,B77L,EHAM,KATL,469,260.0,L,2023-11-27,,,
20467872,KLM601,KLM,B744,EHAM,KLAX,502,320.0,L,2023-11-27,,,
20467873,EJU41GQ,EJU,A319,EGPH,EHAM,460,370.0,L,2023-11-27,18R,H01,SUGOL
20467874,RAM684,RAM,A320,GMMW,EHAM,455,380.0,S,2023-11-27,18R,G02,RIVER
20467875,KLM22E,KLM,E75L,ELLX,EHAM,338,220.0,L,2023-11-27,18R,A62,RIVER
20467876,BRU867,BRU,B735,UMMS,EHAM,446,340.0,L,2023-11-27,18C,D24,ARTIP
20467877,KLM44H,KLM,E75L,EKYT,EHAM,439,240.0,L,2023-11-27,18C,A52,ARTIP
20467878,DAL143,DAL,A333,EHAM,KSEA,476,340.0,L,2023-11-27,,,
20467879,KKK6255,KKK,A332,LTAI,EHBK,447,340.0,S,2023-11-27,21,A3,
20467880,AAL203,AAL,B763,EHAM,KPHL,452,340.0,L,2023-11-27,,,
20467881,KLM137,KLM,B744,EHAM,TNCC,505,300.0,L,2023-11-27,,,
20467882,FOO6825,FOO,A321,EHAM,LOWW,446,390.0,S,2023-11-27,,,
20467883,EJU71KR,EJU,A320,EHAM,LKPR,411,310.0,L,2023-11-27,,,
20467884,KKK6725,KKK,A332,LTFM,EHAM,467,400.0,S,2023-11-27,18R,G05,ARTIP
20467885,KLM35L,KLM,B738,ESSA,EHAM,462,200.0,L,2023-11-27,18C,C05,ARTIP
20467887,AFL2550,AFL,A333,UUEE,EHAM,467,340.0,L,2023-11-27,18R,G04,ARTIP
20467888,TRA6286,TRA,B738,LFTH,EHRD,435,340.0,L,2023-11-27,24,C1,
20467889,DAL135,DAL,A333,EHAM,KDTW,464,260.0,L,2023-11-27,,,
20467890,DLH5KW,DLH,A320,EHAM,EDDM,444,350.0,H,2023-11-27,,,
20467892,KLM94X,KLM,E190,EHAM,EDDL,352,190.0,H,2023-11-27,,,
20467893,RYR6DN,RYR,B738,EHEH,LPFR,453,330.0,S,2023-11-27,,,
20467895,UAL908,UAL,B763,EHAM,KORD,451,320.0,H,2023-11-27,,,
20467896,KLM98R,KLM,E75L,ENZV,EHAM,428,380.0,L,2023-11-27,18R,A45,SUGOL
20467897,UAL21,UAL,B772,EHAM,KIAH,477,320.0,L,2023-11-27,,,
20467898,AEA1098,AEA,B788,EHAM,LEMD,483,350.0,L,2023-11-27,,,
20467899,EJU7952,EJU,A320,LIMJ,EHAM,442,220.0,L,2023-11-27,18R,H04,RIVER
20467900,KLM34G,KLM,E75L,EGPD,EHAM,421,370.0,L,2023-11-27,18R,A64,SUGOL
20467902,KLM28M,KLM,E190,EDDV,EHAM,412,240.0,H,2023-11-27,18R,A55,ARTIP
20467903,KLM36T,KLM,B738,EGNT,EHAM,450,330.0,L,2023-11-27,18R,D44,SUGOL
20467904,KLM1472,KLM,E190,EGPF,EHAM,460,390.0,L,2023-11-27,18R,A32,SUGOL
20467905,TRA96U,TRA,B738,LIEO,EHAM,449,380.0,L,2023-11-27,18R,D56,RIVER
20467906,RYR65WX,RYR,B738,EHEH,LERS,448,310.0,S,2023-11-27,,,
20467907,TFL82T,TFL,B738,EHEH,LGKO,457,330.0,L,2023-11-27,,,
20467908,CAI1784,CAI,B738,EHRD,LTAI,432,310.0,L,2023-11-27,,,
20467909,KLM82K,KLM,E190,LFSB,EHAM,449,360.0,H,2023-11-27,18R,B20,RIVER
20467911,DAL161,DAL,A333,EHAM,KMSP,465,260.0,L,2023-11-27,,,
20467912,KLM87B,KLM,E75L,EHAM,EDDH,390,330.0,L,2023-11-27,,,
20467913,TRA1K,TRA,B738,LEMG,EHAM,439,340.0,L,2023-11-27,18R,D54,RIVER
20467914,KLM451,KLM,A332,EHAM,OMAA,454,310.0,L,2023-11-27,,,
20467915,ELY338,ELY,B739,EHAM,LLBG,454,330.0,L,2023-11-27,,,
20467916,SIA323,SIA,A359,EHAM,WSSS,495,350.0,L,2023-11-27,,,
